order_id,customer_id,order_date,order_status,shipping_id,payment_id,billing_address,coupon_id
34512672,104062,08/10/2022,Processing,12430,892714,"8605 Hughes Common Suite 007
West Seth, AZ 50871",77584
34512673,110832,08/17/2022,Cancelled,15646,889788,"498 Amanda Plaza Suite 291
Brianmouth, ID 92435",77873
34512674,107639,09/11/2022,Cancelled,24452,879866,,77620
34512675,108922,02/14/2023,Processing,23606,878322,,77655
34512676,110107,08/12/2022,Cancelled,19873,889432,"4526 Robert Brooks Apt. 475
South Josephshire, CT 64002",76778
34512677,109154,09/14/2022,Cancelled,8239,889207,,78384
34512678,103911,04/28/2023,Delivered,14866,897344,"75153 Terrance Turnpike
North Randy, KY 28801",77803
34512679,104041,04/27/2023,Delivered,11535,896615,"1216 Odonnell Course Suite 159
Michaelberg, MI 49776",76646
34512680,101100,03/27/2023,Shipped,14904,880944,,76714
34512681,103765,07/25/2023,Shipped,18671,882723,"402 Barton Causeway Suite 331
West Sean, IA 98149",76574
34512682,107205,01/13/2023,Delivered,17892,881866,"04896 Nicholas Manor
Rodriguezmouth, OK 18183",77035
34512683,104169,01/18/2023,Cancelled,11228,892914,"429 Steven Street Suite 807
South Hannah, HI 74555",77132
34512684,106651,10/24/2022,Shipped,12467,883618,,76464
34512685,105074,11/16/2022,Shipped,23277,889202,"91589 Diane Plaza Suite 804
North Edward, AS 78954",77511
34512686,105573,01/25/2023,Delivered,10780,896132,"952 Tate Overpass Suite 751
East Davidbury, CO 66086",76966
34512687,106175,01/21/2023,Shipped,7623,893816,"003 Karen Ville Suite 415
Katherinemouth, LA 48249",78360
34512688,102863,02/19/2023,Cancelled,23571,897479,"7495 Timothy Trace
Christinehaven, HI 47225",77528
34512689,101801,03/09/2023,Processing,25005,887522,"311 Herrera Ranch Apt. 842
Tylerview, HI 67064",78053
34512690,110467,03/19/2023,Delivered,9866,882394,"141 Barbara Park Apt. 633
East Wesleyville, VA 18103",78217
34512691,104282,04/23/2023,Processing,23598,893796,"651 Fernando Ridges
New William, FM 96146",76468
34512692,110317,01/31/2023,Delivered,19158,882446,,77950
34512693,109619,06/28/2023,Cancelled,12475,886649,"00907 Harris Knoll Suite 596
Port Scottburgh, NH 55329",77444
34512694,101476,07/06/2023,Processing,20999,887076,"26907 Mcfarland Ville
Nealside, IN 58006",77354
34512695,108768,03/03/2023,Delivered,19014,894209,"75678 Paula Walk Suite 083
Port Patrickton, LA 16561",78168
34512696,110640,05/21/2023,Shipped,17575,891832,,76817
34512697,109767,11/13/2022,Cancelled,9536,882109,,76787
34512698,106804,04/24/2023,Shipped,6509,880988,"4790 Watson Hills Apt. 051
Hamiltonborough, GU 26316",77050
34512699,106840,02/07/2023,Processing,10169,892844,"Unit 4881 Box 9611
DPO AP 53520",76460
34512700,103788,05/29/2023,Shipped,18698,895126,"4905 April Run Apt. 664
Lewiston, NY 07580",76551
34512701,107171,10/26/2022,Processing,7514,897631,"05034 Perez Prairie
Port Tiffanyside, MA 06515",76637
34512702,102265,04/15/2023,Processing,8579,897528,"79697 Schultz Circles Suite 355
Michaelland, DE 28304",76984
34512703,104422,08/10/2022,Processing,16209,883661,,77906
34512704,108839,10/20/2022,Delivered,19219,880382,,76745
34512705,108167,08/02/2023,Delivered,13413,883069,,77871
34512706,102517,02/15/2023,Delivered,12857,882883,"396 Romero Camp Suite 096
Orozcobury, MS 14694",76549
34512707,103953,06/13/2023,Delivered,18439,889303,,78408
34512708,104273,07/16/2023,Shipped,5835,878248,"60233 Smith Forge Suite 094
South Heatherchester, MI 21896",77811
34512709,106708,12/02/2022,Cancelled,15817,883437,"911 Kevin Mills
Carsonfort, PW 61168",78267
34512710,107624,03/28/2023,Shipped,22803,890212,,77406
34512711,104185,08/20/2022,Shipped,23815,886488,"24096 Davenport Haven
West Ginatown, LA 51427",76883
34512712,108833,08/14/2022,Shipped,14366,897479,"69203 Davis Port
Sandramouth, SC 35895",77624
34512713,109271,08/04/2022,Delivered,22256,895689,"0036 Barbara Crest Apt. 826
South Michaelbury, CT 75305",77999
34512714,106377,05/09/2023,Shipped,24988,890261,,77397
34512715,105109,07/04/2023,Delivered,14947,888226,"07940 Kevin Courts
Colemanmouth, UT 26866",77002
34512716,102139,11/28/2022,Delivered,16736,879057,"55755 Scott Lake Suite 200
North Jenniferland, AZ 39265",77521
34512717,101918,10/02/2022,Delivered,16113,884742,"20148 Victoria Divide Apt. 372
Phillipsfurt, VT 80165",76715
34512718,109268,11/22/2022,Shipped,19475,883931,"7148 Judith Mountain
Port Cynthia, TN 36751",77961
34512719,109256,10/21/2022,Shipped,20940,892721,"Unit 5795 Box 9209
DPO AE 54437",78393
34512720,105660,04/21/2023,Cancelled,23664,895768,"Unit 5528 Box 6785
DPO AA 54364",77551
34512721,106268,03/27/2023,Cancelled,6991,890172,"067 Michael Ways
West Cody, WA 97422",77689
34512722,109518,11/20/2022,Processing,17888,891077,"0403 Cummings Lights Apt. 906
Murphyport, PW 36093",76882
34512723,103973,01/21/2023,Processing,15652,895275,"5116 Matthew Summit
Rebeccastad, NY 89528",76597
34512724,107945,02/13/2023,Cancelled,18713,886025,"34404 Ashley Meadow
Payneshire, NE 19153",77014
34512725,103242,10/08/2022,Delivered,9359,883737,,78173
34512726,107343,01/24/2023,Cancelled,7429,878135,"3178 Andrew Roads Suite 519
West Martha, CO 71486",77718
34512727,110708,01/14/2023,Shipped,6159,894652,"61720 Navarro Forks Apt. 086
Port Glenn, NC 22983",78203
34512728,103362,10/10/2022,Delivered,23131,892874,"72651 Carol Stravenue Suite 710
North Amanda, KY 90261",78046
34512729,108851,02/18/2023,Processing,16277,888552,"7333 Graham Springs
South Brianna, ID 37316",77300
34512730,105011,02/23/2023,Shipped,18991,895602,,77002
34512731,110214,06/12/2023,Shipped,23500,886712,,76636
34512732,104303,07/02/2023,Delivered,14383,885980,"72988 Amanda Meadows Apt. 253
South Jamesshire, MS 53503",77556
34512733,107166,12/07/2022,Shipped,23124,888406,"3557 Casey Plaza
New Tammy, AL 10885",77691
34512734,104825,05/08/2023,Shipped,24457,886190,"08817 Monroe Lakes Apt. 315
North Ericland, FM 82331",77810
34512735,103413,11/09/2022,Delivered,15331,886279,"64674 Alexis Crossroad
Andersenfort, PR 49859",76738
34512736,108068,06/16/2023,Cancelled,17168,894686,,78236
34512737,103729,04/17/2023,Processing,6681,879547,"10324 Victor Circles Suite 084
Lake Micheal, MO 80206",77701
34512738,107109,01/15/2023,Shipped,10723,879379,"419 Bauer Streets Apt. 789
Douglashaven, NY 40586",76782
34512739,106369,12/12/2022,Shipped,11893,883997,,77744
34512740,104519,08/18/2022,Processing,12929,894582,"399 Vincent Throughway
Port Jerrymouth, WA 53722",76932
34512741,110769,01/28/2023,Shipped,8639,882590,"10190 Mark Spurs Apt. 530
Melissaburgh, RI 93495",76975
34512742,108254,09/24/2022,Shipped,21725,889292,"4068 Bell Hill Suite 391
Jimeneztown, LA 71840",77800
34512743,108719,08/27/2022,Delivered,20332,896701,"5519 Leon Inlet
Odonnelltown, TX 53281",77366
34512744,101365,05/25/2023,Cancelled,9066,889538,"905 Martinez Corners Apt. 591
Kiaraland, MT 83889",77073
34512745,106294,03/29/2023,Processing,15492,891287,"961 Chan Summit
West Victor, DC 11319",77136
34512746,108142,04/17/2023,Cancelled,14660,897652,"110 Phillip Causeway
Lawsonshire, NM 15613",77145
34512747,109684,05/21/2023,Shipped,16136,892591,"1732 Susan Valleys
Kaitlynburgh, VA 51717",78001
34512748,107678,06/16/2023,Shipped,7713,897162,,77940
34512749,107610,07/29/2023,Delivered,16750,894751,,77556
34512750,106616,09/29/2022,Shipped,14563,896397,"163 Kyle Vista
Lovemouth, MP 22243",76900
34512751,110267,06/22/2023,Shipped,10758,878791,"46322 Bryan Cliffs
West Stephanie, GA 58138",77432
34512752,108656,04/15/2023,Cancelled,25260,894925,,77279
34512753,104224,10/23/2022,Delivered,8441,883407,"5641 Glen Row
West Joelshire, VI 39563",77095
34512754,103831,10/06/2022,Delivered,5784,887067,"83689 Kimberly Highway Suite 471
Spencerport, WV 67919",76590
34512755,107682,10/28/2022,Cancelled,13314,895454,,77382
34512756,107855,08/15/2022,Shipped,22403,880333,"0425 Barker Ways Apt. 557
North Davidstad, CO 21024",76463
34512757,106314,09/29/2022,Processing,17680,895232,"Unit 8422 Box 1778
DPO AA 52667",76532
34512758,110430,04/29/2023,Delivered,21286,887934,"850 Barnes Glen Apt. 285
West Margaret, IL 45287",76725
34512759,102084,12/19/2022,Processing,18302,888152,"2885 Karen Cove Apt. 196
Thomasbury, NE 95016",77859
34512760,107892,06/15/2023,Shipped,16140,897205,,78234
34512761,105155,04/06/2023,Processing,13346,878952,"1255 Hart Way Suite 663
South Tyler, RI 31813",78381
34512762,109403,04/14/2023,Cancelled,19741,878322,"1346 Bryan Springs
Hendersonshire, AS 10861",77402
34512763,110547,05/11/2023,Processing,23352,883176,"Unit 5172 Box 5717
DPO AA 73005",78094
34512764,109582,12/29/2022,Delivered,12652,891726,"77673 Monica Route
South John, KY 53310",76498
34512765,106923,11/21/2022,Processing,20820,886425,,77582
34512766,108230,07/10/2023,Cancelled,22649,880305,"31916 Craig Groves
Kelseyshire, AZ 06417",77089
34512767,108745,12/22/2022,Delivered,23975,896037,"73262 Morgan Rue Apt. 034
Trujillostad, ND 01884",77939
34512768,110341,10/18/2022,Cancelled,16854,890531,,76811
34512769,107084,03/28/2023,Processing,23908,896313,"35522 Estes Trafficway Suite 580
Edwardsville, VT 05690",76627
34512770,106714,04/09/2023,Processing,21275,886568,"4555 Meghan Mews
East Courtney, OK 48764",78163
34512771,104114,01/07/2023,Shipped,15011,883564,"7592 Michael Trail
Riversmouth, MI 40603",78156
34512772,102877,11/02/2022,Cancelled,6570,887131,"5123 Shaffer Shore Apt. 428
East Marcushaven, OR 57836",78425
34512773,103565,01/04/2023,Delivered,16393,880803,"62701 Lindsey Glen
West Daisyfurt, PA 76227",77996
34512774,105364,07/25/2023,Shipped,21998,892557,,76957
34512775,104782,09/30/2022,Shipped,19710,881342,"76440 Eric Falls
East Matthewview, ID 99002",76530
34512776,108187,05/01/2023,Cancelled,19781,882495,"1730 Scott Groves Suite 063
Wallaceport, WY 29944",77584
34512777,106520,04/01/2023,Cancelled,10329,881372,,77639
34512778,105094,11/17/2022,Cancelled,12165,893943,"101 Brian Plains
Johnsonfort, KS 71319",77084
34512779,101884,11/29/2022,Cancelled,9216,883855,"50161 Elizabeth Manor
West David, MI 59624",78247
34512780,102379,10/13/2022,Shipped,14935,897867,,77867
34512781,102267,09/20/2022,Cancelled,20610,888296,"PSC 0196, Box 0458
APO AE 55235",77661
34512782,104021,05/18/2023,Delivered,11473,891061,"7968 Chad Mountain Apt. 454
Watershaven, MN 25827",78228
34512783,105505,04/30/2023,Cancelled,19053,892446,"97769 Robert Row Suite 818
New Linda, OR 23835",76682
34512784,106407,09/10/2022,Processing,21006,889597,,78148
34512785,106234,05/16/2023,Shipped,6414,886147,"7928 Rhonda Knoll Suite 691
West Jodi, DC 62139",77250
34512786,105775,06/04/2023,Shipped,13489,897518,"172 Campbell Squares Suite 193
Williamsbury, HI 60271",77097
34512787,105735,04/07/2023,Processing,22644,892582,,77262
34512788,103222,01/20/2023,Shipped,7800,891660,"USCGC Henderson
FPO AP 56237",77440
34512789,104337,06/28/2023,Cancelled,20914,891425,,77584
34512790,107290,06/22/2023,Cancelled,10111,881368,"1343 Hunt Village
Randallfort, CO 78416",77208
34512791,103958,10/18/2022,Processing,5961,886822,,77122
34512792,102293,08/05/2022,Shipped,8048,883270,"93517 Matthew Villages Suite 245
Olsontown, VT 70771",77673
34512793,107821,01/28/2023,Cancelled,15223,897298,"7755 Amber Manors
Rileytown, GU 56999",76892
34512794,102991,02/26/2023,Delivered,6876,895227,"5156 Garcia Camp Suite 003
Calebhaven, RI 85963",77458
34512795,102007,01/25/2023,Shipped,23166,886878,"433 Vega Vista
East Jamesport, SC 14820",77186
34512796,103310,07/22/2023,Shipped,22744,881927,,76565
34512797,106680,05/11/2023,Delivered,16002,878140,"28689 Christina Points
North Josehaven, TX 55753",77623
34512798,104449,08/08/2022,Cancelled,17505,884632,"055 Castaneda Rapid Suite 620
Navarroberg, ME 98628",77950
34512799,102256,08/09/2022,Cancelled,25668,878750,"9677 Harris Mountain Suite 794
Baldwinborough, LA 00951",77445
34512800,102053,06/07/2023,Shipped,22002,884112,"3039 Hernandez Rest
Jacksonview, ID 56075",77139
34512801,108325,04/26/2023,Cancelled,7908,890112,"269 Bryan Course Suite 852
Port Brian, ID 77254",77817
34512802,102943,06/13/2023,Processing,8963,895633,"USNS Clark
FPO AE 84888",77316
34512803,103834,03/22/2023,Processing,11708,897289,"2794 Henry Field Suite 594
New Stacyview, DE 78927",77336
34512804,101824,04/07/2023,Cancelled,20447,896192,"625 Taylor Locks
Phillipfurt, HI 82994",76738
34512805,107795,09/29/2022,Cancelled,24393,897643,"186 Chambers Squares
Kariberg, CT 65639",77905
34512806,106152,12/12/2022,Delivered,12896,894298,"Unit 3615 Box 8339
DPO AE 81544",76788
34512807,109671,03/09/2023,Shipped,15480,893172,,77633
34512808,107585,04/09/2023,Cancelled,23791,891205,"76671 Howell Pike
East Steven, FM 06066",77717
34512809,101685,12/11/2022,Delivered,7675,894234,"746 Michael Brook Apt. 502
Waterstown, DC 05741",76934
34512810,102772,08/31/2022,Processing,13577,896548,"94321 Andrew Mission Suite 637
South Kevin, WI 37656",78366
34512811,110352,03/01/2023,Cancelled,17079,894122,,76794
34512812,104100,06/27/2023,Cancelled,7964,890326,"964 Larsen Union Apt. 420
New Valerie, UT 82457",76670
34512813,110201,06/29/2023,Cancelled,8755,884930,"39509 Green Valleys
Elizabethview, PA 91508",77430
34512814,106020,11/16/2022,Shipped,21071,883487,"74773 Donald Neck
Jasonfort, GA 63580",77296
34512815,102519,03/13/2023,Shipped,18852,880995,"819 Aaron Park
Harrisonberg, CA 85665",77471
34512816,107597,12/10/2022,Cancelled,12122,883665,"060 Gordon Mall Suite 603
Jenniferfort, GA 21705",77439
34512817,105837,03/30/2023,Delivered,18446,880599,"4559 Duke Spurs
Stacytown, WI 05838",76550
34512818,107479,10/18/2022,Cancelled,20674,881257,"04573 Robert Stream
New Mitchell, SC 26239",77687
34512819,110442,06/02/2023,Delivered,23066,898086,"8355 Thompson Plaza Apt. 158
Rickmouth, TN 47105",78098
34512820,105808,08/14/2022,Delivered,20550,885136,"5671 Wood Loop
New Kayla, GU 16162",78038
34512821,108785,01/18/2023,Processing,15016,890447,"47529 James Springs
North Brandifurt, MS 30297",76759
34512822,105179,12/18/2022,Cancelled,24730,881593,"592 Eric Views Apt. 571
West James, LA 95094",77778
34512823,110074,01/27/2023,Delivered,8088,887422,"821 Wanda Lights Apt. 564
Campbellport, KS 15384",77099
34512824,109421,07/12/2023,Cancelled,20312,885535,,77661
34512825,106167,12/02/2022,Shipped,20421,890182,"404 Paul Fall
Dennisfurt, UT 26729",76722
34512826,101766,09/30/2022,Cancelled,17538,890442,"USNV Miles
FPO AA 31087",76598
34512827,103055,04/21/2023,Processing,21430,885173,"61045 Bowers Creek
Porterville, OK 57352",78370
34512828,101243,05/13/2023,Processing,9595,886492,"258 Johnson Summit Suite 993
Bowmanstad, KS 15409",78299
34512829,103880,10/22/2022,Delivered,20275,882548,"6960 Sellers Vista Suite 778
South Heather, AS 27396",77553
34512830,107636,11/16/2022,Shipped,25648,883324,"239 Matthew Heights
Port Michelle, MO 83048",78371
34512831,108715,11/15/2022,Delivered,7528,884242,"9318 Ware Stream Apt. 359
Jeremyburgh, LA 99567",78225
34512832,110694,09/12/2022,Cancelled,17496,884442,"93013 White Knoll Suite 777
North Joshua, OH 75220",77297
34512833,105869,05/17/2023,Shipped,10032,897821,"USNS Conrad
FPO AP 16925",76931
34512834,104246,01/08/2023,Shipped,21124,894077,,77992
34512835,101436,05/04/2023,Processing,24901,881782,,77429
34512836,104460,02/24/2023,Cancelled,6826,883134,"9282 Bell Creek Suite 737
New Tara, VT 77362",78029
34512837,102272,11/27/2022,Cancelled,23329,888768,"02348 White Extension Apt. 709
New Brianshire, MD 20152",77937
34512838,104849,03/07/2023,Cancelled,13230,892617,"91218 Diane Mountains Suite 015
Bakermouth, NM 03859",78116
34512839,102105,05/21/2023,Processing,24101,886690,"USS Macdonald
FPO AA 88959",77841
34512840,102644,02/18/2023,Delivered,13459,892246,,76515
34512841,104751,05/25/2023,Cancelled,14547,879403,"07590 Nicholas Drive Apt. 574
Michaelville, MP 84152",77075
34512842,101047,06/05/2023,Delivered,16215,895805,"848 James Plaza
Jessehaven, ME 86562",77511
34512843,107746,09/26/2022,Delivered,20455,889101,"14638 Sharon Center
Laurastad, IN 81492",76798
34512844,101394,05/15/2023,Cancelled,9837,888049,"26967 Ryan Crossing Apt. 999
New Josephstad, AL 30461",77727
34512845,104543,08/01/2023,Cancelled,12864,894313,"76378 Rhonda Roads
Port Samanthafurt, MP 25300",78349
34512846,101093,09/09/2022,Shipped,12530,878869,"9783 Justin Lodge Suite 140
Bryantland, OH 08326",78174
34512847,109840,07/17/2023,Cancelled,13557,887339,"808 Carroll Court Apt. 538
North Jennifermouth, CO 94165",76559
34512848,107797,10/14/2022,Processing,5867,891531,"25630 Weaver Mount
Ortegaton, FL 99396",78009
34512849,101609,11/20/2022,Shipped,11561,889989,"0626 Mcdonald Prairie Suite 384
Lake Lorifort, DE 33545",77538
34512850,101260,07/28/2023,Processing,21633,891417,"Unit 4012 Box 6063
DPO AP 66202",78323
34512851,108943,04/16/2023,Delivered,25581,883348,"224 Anthony Points Apt. 792
South Normanshire, GA 33723",77530
34512852,102377,09/28/2022,Processing,18404,885133,,77416
34512853,102191,12/07/2022,Processing,9916,890192,"870 Moore Bypass Suite 821
Annfort, ID 85004",76555
34512854,109203,12/04/2022,Delivered,19766,890410,"15045 Jeremy Radial Suite 715
East Alexandria, MP 43556",77144
34512855,101990,07/02/2023,Processing,15599,883888,"10199 Rickey Stream Suite 151
North Jose, NC 12371",78178
34512856,101758,07/06/2023,Delivered,5985,885133,"949 Daniel Groves
Masonfort, OK 27370",78394
34512857,108912,10/13/2022,Processing,11908,881906,"662 Reed Glens Apt. 667
West Bradleymouth, GU 35130",78373
34512858,104119,01/01/2023,Cancelled,20681,896024,"48719 Burns Unions Apt. 128
East Jean, MI 57232",78410
34512859,105605,06/19/2023,Shipped,7047,882984,"9496 Danielle Trail
Andersonside, CA 56070",78446
34512860,110564,05/05/2023,Processing,21218,891903,"56417 Joshua Way Suite 395
Taylorhaven, SC 65825",76581
34512861,108967,12/03/2022,Processing,5875,880035,"165 Hopkins Fields
South Marybury, KS 42184",77589
34512862,104499,11/23/2022,Shipped,21845,898122,"881 Kara Branch Apt. 509
Cortezburgh, AS 28234",77397
34512863,102874,04/28/2023,Processing,21554,894315,"24959 Murphy Hills
Jeffreybury, IA 29376",76877
34512864,109628,12/31/2022,Shipped,20421,888491,"499 Kim View Apt. 949
North Laurenview, ID 16288",77842
34512865,106068,07/16/2023,Cancelled,23512,890798,"9900 Butler Gateway Apt. 770
Sandraberg, MN 23637",78419
34512866,110443,11/11/2022,Shipped,24047,884378,"4770 Mary Mission Suite 019
Port Stephanie, WI 05806",77448
34512867,103925,12/01/2022,Cancelled,22977,896173,"346 Johnny Parks
New Daniel, CA 65864",76942
34512868,108992,07/21/2023,Cancelled,24385,878177,"4832 Thomas Bypass
West Anthony, NV 89125",78050
34512869,107080,06/21/2023,Cancelled,9436,897983,"5837 Zimmerman Drives Suite 126
Jasonfurt, NC 77242",77839
34512870,109775,05/15/2023,Cancelled,15296,890406,"2018 Martin Parkways Apt. 441
Danafurt, NJ 10774",77362
34512871,104803,03/06/2023,Cancelled,19815,894146,"87013 Ashley Center Apt. 526
Timothyville, FM 66567",77162
34512872,102930,06/27/2023,Cancelled,10723,888733,"9451 Ortiz Causeway Suite 571
West Jennifermouth, WI 22048",78207
