shipping_id,order_id,shipping_date,estimated_delivery_date,shipping_carrier,tracking_number,shipping_cost,shipping_address,shipping_status,created_at,updated_at
5799,34527713,04/15/2023,05/09/2023,Ltd,57c437bc-37bb-4218-b7f4-c43874f8c66a,83.47,"4894 Sabrina Gardens Suite 083
Port Kimberlyland, AK 55066",Shipped,2022-01-03T18:22:30,2022-02-26T10:16:18
5800,34513063,10/25/2022,10/31/2022,and Sons,d8379df2-630f-4d00-a802-0bf752e1c77a,81.82,"290 Petersen Port Apt. 754
Underwoodberg, WI 33924",Shipped,2022-03-15T13:27:44,2023-04-16T16:30:59
5801,34521851,11/25/2022,12/20/2022,Group,f840885a-2993-4953-ba91-e03de9aa3f34,81.73,"4480 Samantha Vista
South Haley, CA 95602",Cancelled,2022-10-26T02:34:58,2022-01-12T14:29:42
5802,34513374,03/08/2023,03/26/2023,Ltd,bb87fe44-779d-4f56-bb81-5dd28c876d05,90.89,"104 Patrick Ports
Mooreside, MH 80468",Delivered,2021-04-08T21:06:30,2023-04-12T22:25:50
5803,34531642,05/06/2023,05/12/2023,Ltd,f9ff6dac-c1ad-42db-bbc3-17999f8fb857,69.12,"701 Morgan Mews Suite 221
New Bridgetport, DC 99505",Delivered,2022-05-01T00:03:14,2022-12-02T17:31:57
5804,34519418,08/13/2022,08/17/2022,LLC,d8517151-e032-4745-b947-77ec73807eaa,53.67,"4546 Kirk Crescent Apt. 680
South Donnahaven, VA 78679",Cancelled,2023-07-16T22:34:46,2023-05-06T09:44:03
5805,34520756,08/24/2022,09/12/2022,and Sons,9cb60609-7bd4-460a-835a-b5e42f26d689,4.94,"USNV Stafford
FPO AP 15429",In Transit,2022-08-13T02:30:22,2021-05-16T21:27:51
5806,34532202,07/30/2023,08/21/2023,Group,efa932cc-2cc7-47d5-a159-3240046e5063,36.19,"026 Rhodes Spurs Apt. 717
Samuelburgh, MA 88191",In Transit,2020-09-06T04:50:02,2020-08-30T13:14:51
5807,34523151,12/16/2022,12/21/2022,Group,f95be014-b6ae-4d40-bd65-067bdfa47d64,75.7,"970 Brian Creek Suite 426
South Nancychester, WA 32408",Shipped,2020-11-03T00:54:11,2021-05-26T16:17:39
5808,34531034,06/04/2023,06/10/2023,PLC,2dd0bc2c-a613-44ef-9edc-fe7996e880c3,72.04,"Unit 4829 Box 2564
DPO AE 63836",In Transit,2020-12-01T20:39:01,2020-11-01T14:53:43
5809,34518625,09/28/2022,10/08/2022,Ltd,7924c31d-5c84-43b3-bdbf-4c894841909a,13.98,"64464 Michelle Road
New Melissamouth, SC 01116",In Transit,2022-12-15T00:13:34,2023-07-08T17:40:59
5810,34521964,02/19/2023,03/14/2023,LLC,e7ecd40f-5cf8-42ed-835b-27267ab5ab30,41.93,"55810 Garcia Squares
Vaughanborough, VT 07348",Shipped,2021-01-02T01:06:00,2020-02-13T06:24:30
5811,34516305,07/25/2023,08/15/2023,Group,6db420d0-fc53-4767-860d-0dff73aa8797,18.29,"16100 Matthew Valley
North Warren, CA 35382",Cancelled,2021-07-06T08:42:49,2020-08-28T20:39:32
5812,34512576,12/01/2022,12/29/2022,LLC,5592f083-51c1-412d-a361-7a626b2f0709,10.03,"901 Shaffer Forges Apt. 772
Nicoletown, WY 67288",In Transit,2021-01-22T04:36:03,2020-05-03T07:09:27
5813,34517978,08/07/2022,08/10/2022,Ltd,bcf05ac4-20f9-4c70-ba34-1c2bad50b8c3,45.58,"3718 Turner Greens Suite 342
North Mariah, PA 48709",Cancelled,2022-09-23T10:18:24,2023-06-28T07:02:47
5814,34515882,02/24/2023,03/08/2023,Group,ee1e113e-c3bb-4299-aee6-4c5753acd216,21.98,"75943 Webster Crescent
Port Russellside, MO 48512",Shipped,2022-12-08T23:54:59,2021-02-21T23:55:44
5815,34515387,08/17/2022,08/23/2022,Inc,8c105e0d-a608-42e7-9e15-1bcf1ee0208a,97.49,"4256 Christopher Union Apt. 802
North Tylerside, RI 86159",Shipped,2020-04-02T02:24:50,2023-03-03T15:03:35
5816,34512817,10/12/2022,10/24/2022,LLC,489da536-9f63-4ce7-a8f0-43b152c06ae7,75.31,"85761 Fritz Passage Apt. 299
Andersonhaven, MA 95881",Shipped,2020-12-26T18:47:00,2020-09-11T05:33:20
5817,34521458,06/03/2023,06/20/2023,Inc,7ba2cf6c-7e0d-42ee-8685-e13c19be0f7d,88.79,"49625 Bell Valley Suite 096
Grahamstad, DE 47906",Delivered,2020-05-29T03:44:31,2022-01-22T06:30:53
5818,34512647,04/07/2023,04/21/2023,PLC,823dff60-cb67-4b0e-bb2e-61daa458922a,89.24,"Unit 2122 Box 9166
DPO AP 73938",Cancelled,2021-02-23T13:23:22,2022-12-15T04:25:27
5819,34514237,05/29/2023,06/06/2023,LLC,4b179350-96c7-45b5-9b97-98ca88304624,4.54,"83728 Reyes Highway
New Stephanie, RI 08132",Delivered,2023-01-29T14:28:49,2021-03-28T21:24:59
5820,34518697,02/20/2023,02/27/2023,LLC,7ee6f1ee-bbdb-465c-af95-4ce02df5f063,66.49,"949 Stephanie Wells Apt. 208
Sarahhaven, ND 22431",Shipped,2023-07-03T05:44:36,2020-06-07T03:11:28
5821,34525304,10/14/2022,11/13/2022,LLC,a84c51d7-c801-4c13-942f-b8896e5e6bcc,58.5,"5656 Lee Plains Suite 775
New Annette, TN 54719",Delivered,2020-05-12T07:53:58,2020-09-11T03:42:39
5822,34515034,12/19/2022,01/18/2023,LLC,dc1fc702-fa34-4318-a0bb-a7448b9d61c6,47.47,"207 Bobby Streets Apt. 637
Davischester, SD 08547",Shipped,2021-12-29T05:44:47,2021-11-10T05:21:55
5823,34526376,06/20/2023,07/14/2023,Ltd,54375732-2aad-401e-804e-fb89b0181f19,5.47,"796 Blake Forges
East Michael, WY 34640",Delivered,2023-01-19T23:13:27,2020-05-08T16:46:42
5824,34512681,01/31/2023,02/26/2023,Inc,6ba43a42-42b4-4787-b828-374e9ddab295,94.3,"4121 Abigail Plains Apt. 519
North Nancyfurt, AS 93856",In Transit,2020-11-22T04:06:40,2021-08-30T00:43:45
5825,34524896,06/04/2023,06/06/2023,Group,ecf98e21-d918-4c86-9eba-429f0f7f8374,76.25,"18718 Moss Ridge Suite 415
Rosetown, NC 04447",In Transit,2020-10-10T21:58:28,2021-05-21T07:35:41
5826,34515578,10/07/2022,10/27/2022,Ltd,815c32ae-eaaa-4b5b-a607-8412a9acf505,99.74,"3949 Duffy Cape Apt. 486
East Michelle, ND 86504",Delivered,2023-03-30T19:08:22,2021-08-19T10:51:43
5827,34530352,01/13/2023,01/20/2023,PLC,17a65591-9e4a-4b6e-93e5-9deacab73986,22.5,"1152 Benjamin Isle
Maryton, PA 35884",Shipped,2021-06-02T13:52:09,2021-07-26T06:15:18
5828,34530064,05/28/2023,06/12/2023,LLC,79ce5db8-1420-41f2-9df2-74529ea06070,15.29,"1192 Lisa Harbor Apt. 143
Sarahborough, MS 96320",Shipped,2020-06-24T00:26:09,2020-06-06T12:28:47
5829,34513159,08/12/2022,08/22/2022,Group,d82389fa-7613-4c22-8257-c1ae8b09734c,40.46,"515 Jones Mountains Suite 639
New Kevintown, MH 96732",Shipped,2020-12-06T01:07:32,2020-11-27T18:00:47
5830,34531180,12/07/2022,12/19/2022,LLC,25a64db8-b5c4-4a8f-b119-1f205e0185cd,72.86,"21556 Price Haven
West Christopherhaven, ND 66793",Cancelled,2020-09-12T06:28:19,2020-09-02T12:08:21
5831,34522286,06/26/2023,07/06/2023,PLC,65610933-8475-4537-845a-173167d9a975,10.68,"02822 Beth Summit Suite 875
Lake Richard, WA 31073",In Transit,2022-08-10T17:12:17,2020-09-12T13:41:56
5832,34528673,06/24/2023,07/05/2023,and Sons,688bf3ab-924c-40e1-86f1-bbcbe148d92b,89.74,"2675 Jeremy Cliff Apt. 445
Nancyton, NH 61131",Shipped,2020-07-12T05:27:58,2022-09-30T17:46:43
5833,34523042,10/28/2022,11/14/2022,Inc,43f311d4-0b84-4ef4-be01-3b84e0e99ff6,74.46,"0492 Bruce Falls Apt. 922
Davidshire, RI 06555",Cancelled,2022-10-07T04:45:30,2023-03-07T06:20:47
5834,34517076,01/28/2023,02/20/2023,PLC,dbbd41c2-fee8-40c6-83dd-afd45677a14f,53.64,"3706 Dyer Mews Suite 623
West Charles, ME 31267",Cancelled,2023-04-23T09:01:52,2021-09-09T13:34:22
5835,34524627,06/04/2023,06/17/2023,PLC,c74b2b99-afec-46aa-a09b-2a18e0c31d2d,71.12,"947 Eric Underpass
Mistyton, FM 47471",Cancelled,2021-05-08T20:15:38,2021-12-05T12:14:17
5836,34523368,01/18/2023,02/17/2023,Ltd,b9927ce9-a8dc-49f6-8f66-e162824843b2,58.2,"33628 Sheryl Walk Apt. 377
South Peter, MN 03808",Shipped,2022-04-14T03:02:22,2020-01-11T17:43:42
5837,34524193,01/30/2023,02/09/2023,PLC,a7df63a6-4022-4e01-8dce-75a6f57d5e06,38.08,"7521 Boyd Road
Lake Randyfort, MO 41414",Shipped,2022-10-18T17:22:15,2022-10-23T19:15:09
5838,34520578,01/29/2023,02/01/2023,LLC,9baca3a0-93b0-44a1-9743-3eea07d9b84c,13.29,"Unit 9056 Box 1854
DPO AP 56595",Shipped,2023-02-12T02:38:31,2020-05-07T15:02:11
5839,34514717,08/09/2022,08/29/2022,Ltd,cd120ec6-9d05-4fff-80b5-7d5dc1021713,36.08,"36687 Colleen Hills Apt. 044
Lake Shannon, NY 02347",Shipped,2020-05-18T03:45:43,2020-07-12T17:46:00
5840,34521993,10/28/2022,11/14/2022,and Sons,baee5b89-54bb-4512-897d-521448ccd8b1,40.88,"PSC 9694, Box 0537
APO AE 63177",Delivered,2021-10-29T18:46:38,2022-07-19T08:12:15
5841,34520856,12/22/2022,12/23/2022,Inc,1f42f6ba-14c8-48b4-80cd-ffae67ffd6f8,53.44,"1812 James Meadows Suite 434
New Randy, ID 27200",In Transit,2020-03-01T12:36:01,2020-03-24T06:09:26
5842,34527856,03/30/2023,04/09/2023,Ltd,1c117e96-7928-4dc8-8a5d-80d089b00700,83.43,"0058 Craig Greens
South Claudiaborough, WY 19687",Shipped,2020-05-20T00:01:33,2022-10-01T15:53:59
5843,34518222,12/13/2022,01/08/2023,Ltd,c169a469-e01c-4865-bdee-4149787bde7f,59.25,"5241 Stewart Knoll
Port Joseph, VT 83296",In Transit,2022-01-21T23:56:32,2023-05-09T19:49:33
5844,34521392,10/24/2022,11/18/2022,LLC,88839b9c-78df-438d-8f16-794be6295997,75.97,"86040 Margaret Drive
Knightmouth, CO 31448",In Transit,2021-01-27T13:06:38,2022-09-12T20:26:28
5845,34530396,06/27/2023,06/28/2023,Inc,50d722a0-f404-4532-86b4-f862b2baa655,65.13,"256 Dawn Stravenue Apt. 192
North Kimberlybury, SC 76494",Shipped,2023-04-24T23:20:00,2023-01-27T05:27:26
5846,34521181,12/19/2022,12/26/2022,Group,68ce5817-5c9e-44c3-a477-4cfef4818f45,53.06,"052 Jonathan Track
New Randy, DC 13518",In Transit,2021-05-19T06:20:25,2020-12-08T19:04:40
5847,34518244,04/22/2023,04/26/2023,Inc,fbbf5e75-9cf3-4cf9-b2f9-888d860ffe89,75.11,"740 Young Neck Apt. 297
Maryborough, GU 88963",In Transit,2023-02-04T22:41:02,2020-12-30T20:43:50
5848,34526114,03/29/2023,04/09/2023,Ltd,13ddc1f9-1735-4a39-a518-94c8dc7e560b,7.67,"091 Allen Pine Apt. 621
South Scott, OH 43069",Cancelled,2021-04-02T07:31:08,2021-11-15T23:41:54
5849,34529888,09/18/2022,09/24/2022,Inc,27e65453-b079-40b4-8e41-49d413a68338,5.72,"971 Matthew Extension Suite 503
Jonesfort, MS 00770",Cancelled,2022-04-06T08:39:21,2020-09-08T23:50:06
5850,34518744,01/16/2023,01/28/2023,Group,9821ffa6-9ca8-46b7-8f6c-8632d70ad0ec,56.55,"32993 Phillip Lodge
Harrisbury, TX 28107",Delivered,2023-03-30T15:30:29,2020-06-04T07:34:55
5851,34531994,10/16/2022,10/22/2022,LLC,79779cd0-6fbf-4038-9c55-6307526687ae,85.87,"4869 Shelia Ports Apt. 309
Jonathanhaven, NJ 21542",Shipped,2020-06-15T00:14:02,2020-12-26T18:31:04
5852,34526875,06/12/2023,06/18/2023,and Sons,d94f9d0a-6334-497c-afaa-b8510b3e2f57,20.24,"5198 Howell Glens Apt. 384
South Nicholas, NV 84413",Shipped,2021-02-14T23:03:37,2021-03-09T14:20:47
5853,34519136,06/23/2023,07/09/2023,Inc,0bfc3fd2-e1a7-43cc-a4e9-8541e0cf70af,98.49,"8648 Cross Stravenue
Port Mark, OR 84023",Delivered,2020-01-01T13:50:21,2021-12-07T17:06:38
5854,34531422,08/19/2022,09/11/2022,LLC,1a8c7704-3c05-4e65-b5c9-7345d185193b,32.67,"69206 Velasquez Vista
New Eric, NC 89820",Delivered,2023-03-15T14:06:09,2023-01-22T07:32:06
5855,34524972,09/21/2022,10/08/2022,Inc,7dcf9121-aab5-4290-b008-f2d4bad77269,8.93,"58897 Brian Groves
Harveyhaven, FM 01960",Delivered,2023-06-05T20:30:39,2022-01-17T13:28:56
5856,34520558,10/05/2022,11/02/2022,Ltd,d763df99-9f0d-4576-b88c-b8a0b224ee74,24.44,"416 Steven Rapid Apt. 388
West Gary, DC 17109",Cancelled,2022-01-28T14:56:51,2023-05-17T05:43:32
5857,34518531,06/07/2023,06/10/2023,LLC,49492960-d0ee-40a1-a176-0f3948ee0bdf,3.69,"013 Dustin Trafficway Apt. 178
New Andrewfurt, AZ 57208",Shipped,2020-09-07T10:05:22,2021-08-31T08:30:10
5858,34522283,01/25/2023,02/23/2023,LLC,feb4cdfb-b4b0-4064-881e-3c09623bc661,3.51,"6040 Brenda Crossing Suite 575
Chapmanton, AK 42308",Shipped,2022-05-28T04:03:33,2021-03-23T03:11:50
5859,34528221,03/02/2023,03/30/2023,Inc,0070a5c2-1d84-4cc2-af02-72ff4f9abf85,33.64,"547 Jones Via
Kathrynton, TX 29075",Shipped,2021-03-27T21:06:34,2021-06-20T17:40:27
5860,34528780,06/27/2023,07/03/2023,PLC,d3330027-9fc9-42e3-9646-5e402dea64b9,9.61,"58110 William Camp
West Laurenhaven, MA 60626",In Transit,2020-10-04T15:37:35,2020-09-16T11:36:00
5861,34516329,01/14/2023,01/23/2023,Ltd,8842b2f1-702b-435d-a80e-d70fd65c6e20,91,"97932 Karen Isle Apt. 666
Lake Curtis, TX 13340",Delivered,2022-04-02T17:06:05,2023-05-15T16:54:33
5862,34525940,11/06/2022,12/06/2022,Inc,373dfa81-a699-4679-8ae0-d963d1e8a58c,4.85,"PSC 5010, Box 0516
APO AP 30719",Cancelled,2020-05-23T13:01:52,2021-12-21T07:00:25
5863,34523015,08/10/2022,09/07/2022,Inc,d942f4e0-59df-42ae-89bf-af2f0f5c5acd,98.14,"70982 Shannon Trafficway
Abigailtown, HI 75734",Cancelled,2020-08-17T13:18:35,2022-06-24T04:21:31
5864,34517024,02/25/2023,03/09/2023,Ltd,4bd3627f-db0b-4011-90ae-5bd3e00d3afe,36.53,"8146 Hernandez Court
West Rodney, DC 22633",Delivered,2021-06-02T16:46:22,2020-08-04T19:02:38
5865,34520856,05/26/2023,06/07/2023,Ltd,eb6adb7b-c6f4-4a74-a685-0f5487d93cbf,45.17,"PSC 4821, Box 8704
APO AP 47791",Cancelled,2021-06-07T13:55:29,2020-02-06T20:27:29
5866,34513863,08/30/2022,09/28/2022,and Sons,b0e61a7b-ae36-4acc-83c5-bbe3be4f7311,88.12,"34146 Mcintyre Parkway
Kristinville, MA 93102",Cancelled,2021-11-04T08:51:14,2023-08-01T08:54:52
5867,34523122,06/24/2023,07/05/2023,Ltd,b85b6a50-1268-4e2d-9857-b23907d413e2,26.59,"9480 Jacob Keys Apt. 802
South Paul, AS 06854",Shipped,2021-02-10T13:01:19,2023-05-01T12:57:57
5868,34515612,01/25/2023,02/04/2023,Group,e4756d02-d8ee-48aa-bc3e-db2d2f267264,35.45,"2572 Christine Keys
South Samantha, IN 48078",In Transit,2021-04-20T15:03:53,2020-08-04T17:06:48
5869,34522537,06/09/2023,06/22/2023,PLC,110c6985-1105-45f9-af4e-8ed572c82a1f,56.5,"7635 Reed Neck
Hodgesbury, OH 70787",In Transit,2023-06-15T00:06:52,2021-05-14T19:09:09
5870,34531655,02/20/2023,02/27/2023,and Sons,d5118da8-2e37-4bfd-bf9c-20ee7174117f,99.02,"98776 Patel Terrace
Port Kathryn, DC 75189",In Transit,2021-02-24T17:41:14,2020-04-04T12:45:36
5871,34522077,05/29/2023,06/22/2023,and Sons,1ae68078-ced0-4900-ad48-6a2f6035464b,83.08,"2364 Tyler Camp Apt. 985
Wardside, MH 68457",Cancelled,2022-05-13T04:33:47,2020-06-19T18:47:17
5872,34522230,07/28/2023,08/23/2023,Inc,975f51c5-3d80-4044-8f1f-b02c148f13ca,71.12,"5375 Howell Road Apt. 589
Meredithfort, MT 90474",Cancelled,2023-06-30T06:36:27,2020-02-06T06:06:48
5873,34512781,12/24/2022,12/28/2022,LLC,e48bdfd0-19aa-4d30-8b04-d8ba35a1dbb3,54.58,"Unit 9799 Box 5119
DPO AP 59727",Cancelled,2020-06-30T11:20:05,2020-01-02T10:35:45
5874,34518695,01/12/2023,01/22/2023,and Sons,ef414052-66d5-4efe-bf68-efcc5c55d872,40.27,"73196 Chapman Squares
Colleenchester, MH 39632",In Transit,2021-06-12T10:34:46,2021-12-16T03:33:53
5875,34522014,09/06/2022,09/13/2022,PLC,e7550cc1-ae3b-4585-bede-79fde1d213cf,97.26,"6137 Sims Lane
Port Patricialand, MN 40378",Cancelled,2020-09-18T03:40:05,2022-03-11T06:59:51
5876,34519357,04/30/2023,05/19/2023,Group,dbd67826-4048-41aa-99f5-9d5ef7029180,78.98,"67363 Matthew Mall Apt. 080
Port Angelaberg, MD 74182",Shipped,2020-11-19T20:03:30,2021-02-21T10:48:13
5877,34522683,01/17/2023,01/19/2023,Inc,d9b8d9d8-ca07-46fb-a894-06b50c1a9335,63.32,"19696 Melendez Field
Grahamberg, WV 28079",Cancelled,2021-10-31T03:29:42,2021-06-10T07:42:00
5878,34515615,09/29/2022,10/17/2022,and Sons,902d0556-3d3e-4180-bf7c-658868088e4d,24.21,"740 Burke Fort Suite 455
Lake Emma, HI 98324",In Transit,2020-01-29T20:22:03,2021-01-29T18:28:36
5879,34518839,05/30/2023,06/09/2023,Ltd,e11e6435-1f4a-4ebf-97b2-9372ff7188e7,92.17,"3703 Davis Islands
South Christina, NH 39502",In Transit,2021-03-31T17:21:41,2022-07-31T10:02:53
5880,34522235,08/22/2022,09/07/2022,LLC,91ed5258-d458-4f30-852f-0105609c5b74,25.56,"562 Heidi Cliff Apt. 589
West Phillipberg, SC 25659",In Transit,2020-02-04T17:21:30,2020-05-18T21:21:34
5881,34524828,07/17/2023,07/25/2023,Ltd,8fe2e6b5-bcd9-466b-995f-36fc4333266a,9.88,"325 Nicholas Green Apt. 474
Albertborough, DC 39771",Delivered,2023-02-04T05:41:48,2020-06-24T05:53:19
5882,34512812,11/04/2022,11/08/2022,LLC,294ca039-b2e7-4766-8c90-aea8d8955c26,16.4,"Unit 3770 Box 0969
DPO AE 59838",In Transit,2023-02-03T12:48:49,2020-08-15T03:45:45
5883,34526798,04/07/2023,05/07/2023,PLC,e5921469-f866-4c72-bf19-4e159f48a621,26.33,"50443 Obrien Alley Apt. 264
Port Jenniferside, ID 81853",Delivered,2021-11-21T15:43:33,2023-04-27T08:28:36
5884,34514097,01/12/2023,02/06/2023,Inc,3541f617-af01-4502-9d57-ce7bc119bd49,49.52,"13021 Davidson Crest
New Raymondtown, GA 02433",Shipped,2022-04-11T15:52:49,2022-03-10T13:38:12
5885,34527286,05/16/2023,05/17/2023,Inc,103ead2f-2f63-4bd0-9090-ef0200bb1f24,70.54,"266 Lane Gateway
Osbornfurt, MO 85485",In Transit,2023-04-09T04:53:29,2023-06-02T22:14:01
5886,34513980,04/02/2023,04/03/2023,Ltd,9532c3e0-9191-4af3-a203-0ac0cc054b5c,49.25,"3470 Wilson Causeway Apt. 455
Lake Brittanyside, NY 56416",Shipped,2022-10-04T19:53:10,2022-07-05T08:39:05
5887,34512560,06/29/2023,07/20/2023,Inc,8b36a516-ee48-45f0-a922-6029fab45fd2,76.04,"872 Andrew Inlet Apt. 009
Joycehaven, IN 12260",Delivered,2022-08-18T00:27:50,2023-07-02T20:57:28
5888,34519852,06/24/2023,07/17/2023,PLC,4a4ff481-7744-4bbe-a4c2-beae678813f7,57.19,"39681 Alicia Viaduct Apt. 381
Alvarezhaven, AS 93794",Shipped,2022-06-14T15:00:55,2021-05-26T03:43:53
5889,34520486,11/17/2022,12/03/2022,Inc,b51b6b1b-3ffc-4a73-9964-69e1f7ac32ee,53.15,"1843 Gonzalez Stravenue Suite 711
North Amanda, SC 56837",Shipped,2022-01-06T15:52:55,2020-05-04T07:42:50
5890,34517100,12/19/2022,01/15/2023,Group,6954004b-86c2-4f44-903a-2606eeb2371b,92.34,"8491 Donna Groves Suite 753
Jamesburgh, KY 24358",Delivered,2022-08-03T21:09:55,2020-03-04T05:24:19
5891,34527436,04/16/2023,05/11/2023,Inc,c7618dab-1329-4ba6-8ccd-25d4709c0727,40.81,"1615 Tran Village Suite 533
Elizabethside, CO 58712",Delivered,2020-03-25T05:31:08,2022-08-02T15:27:56
5892,34513050,11/11/2022,12/11/2022,Ltd,7ad555c0-0610-46dd-b525-4f7c3408799f,21.81,"558 Antonio Glens
Lesliebury, ND 96212",Cancelled,2021-11-25T02:16:45,2021-05-31T13:40:27
5893,34529866,03/12/2023,03/24/2023,Inc,b4a605ce-4c4d-4a69-9435-f47119efcc1a,83.21,"39826 Aguirre Brooks
West Laurenhaven, HI 87525",Shipped,2020-12-27T18:47:46,2021-10-19T06:37:00
5894,34517175,12/25/2022,01/17/2023,Inc,4b7e9666-dbdf-4470-83e9-4c8965f07e9a,95.26,"20816 Christina Crossroad Apt. 305
Chadfort, CT 06985",Cancelled,2021-04-07T17:06:01,2021-04-10T00:18:40
5895,34529425,04/28/2023,05/11/2023,Group,9ca4a1fc-033c-434d-ad12-77ba668f4cce,86.44,"8323 Lee Cliffs
New Josephside, SC 66226",Delivered,2020-05-11T20:04:06,2021-11-28T17:34:06
5896,34522036,07/16/2023,07/19/2023,and Sons,a8eeafcc-d683-492f-87b2-624e112dcd42,25.43,"7479 Mcgee Islands Suite 139
East Autumn, AS 82431",In Transit,2020-07-17T04:53:42,2020-01-01T17:15:27
5897,34521345,08/17/2022,08/22/2022,Inc,b49c11ba-6da1-45ad-ab08-7a387bce5128,88.48,"49967 Rodney Islands
North Rebeccafurt, MP 75616",Cancelled,2021-08-26T00:47:46,2021-04-29T16:00:42
5898,34528862,06/05/2023,06/25/2023,Inc,5e06b68f-2ed4-459f-a338-3b29014c5255,39.73,"885 Samuel Key
Leeton, MP 52396",Cancelled,2022-12-13T21:31:36,2020-11-18T01:57:53
5899,34516913,08/30/2022,09/17/2022,Ltd,d7c0826f-8f8a-4946-a804-7d61c7cd2b47,3.52,"9551 Brown Rapid Apt. 503
Wilsonberg, CA 72841",In Transit,2021-08-07T16:18:25,2023-05-14T02:48:29
5900,34518146,08/07/2022,09/03/2022,PLC,bf368d0a-ac56-42f7-b8e5-df99216a8a82,35.43,"3580 Stephanie Islands Apt. 069
Snyderbury, MS 28308",Delivered,2022-05-04T13:40:58,2020-10-04T10:52:51
5901,34523931,02/14/2023,03/12/2023,and Sons,a95e4bb0-8208-400c-90c1-7f85c1148679,58.04,"USS Valencia
FPO AA 45403",In Transit,2022-12-24T05:50:09,2021-05-07T12:18:18
5902,34527297,09/02/2022,09/29/2022,Group,3e73490c-6f88-455d-84c6-c9ee8c8118b9,97.45,"2236 Jeremy Motorway Suite 485
Lake Megan, WY 62658",In Transit,2021-03-04T06:29:22,2022-12-29T18:29:44
5903,34519273,09/10/2022,09/26/2022,and Sons,271cbeb6-06bc-4553-a437-44c3bb8263ee,47.46,"390 Bailey Fields Apt. 798
New Joseph, MP 44430",Delivered,2023-01-30T15:24:45,2022-02-22T17:57:50
5904,34514364,10/30/2022,11/21/2022,LLC,759751ad-05b7-43a9-939d-5800064b094a,26.95,"Unit 2311 Box 8575
DPO AP 37718",In Transit,2022-05-07T16:28:27,2022-05-31T09:38:20
5905,34530028,04/21/2023,05/17/2023,Inc,3ae76f6d-78c5-41ee-923c-ad3b31aee211,60.08,"27405 Collins Parkway
North Joseph, DE 34416",Cancelled,2020-08-04T11:56:51,2022-02-06T19:23:17
5906,34526963,11/18/2022,12/14/2022,Inc,9040d512-0688-4ba5-82a0-fba76e0bc103,89.3,"41324 Lisa Turnpike Apt. 082
West Tracyfort, SC 75561",Cancelled,2020-08-03T00:22:24,2022-10-30T19:40:18
5907,34528093,08/10/2022,08/27/2022,Ltd,b9dd898d-7314-4e2e-afe2-710834cd8726,21.59,"02203 Strickland Fork Apt. 152
South Dawnfurt, IL 62258",Cancelled,2020-01-03T08:28:11,2022-06-15T00:50:44
5908,34532214,10/17/2022,10/25/2022,PLC,6c3292a6-006e-4d9d-9c71-42710c6c1a2e,20.93,"763 Cynthia Trafficway Suite 757
Reynoldsmouth, NY 71189",Cancelled,2022-09-16T17:04:40,2021-02-16T18:30:50
5909,34518474,09/10/2022,09/18/2022,Ltd,5e1ed87e-328d-46f6-8144-760a0e1422db,85.1,"3491 Jerome Rest
Christophershire, AK 55222",Shipped,2021-03-30T20:15:32,2021-08-01T21:54:20
5910,34531282,12/14/2022,12/23/2022,PLC,f2979d25-28fd-4b0e-b4b0-12107af3a169,64.93,"41618 Brady Radial
Taylorview, MT 61825",In Transit,2020-04-16T09:38:01,2022-12-29T01:56:23
5911,34526466,12/11/2022,12/25/2022,Ltd,ae29935d-c9ca-4223-9227-3d995904e752,54.62,"11101 Stephen Harbor Suite 846
Diazstad, ME 09818",Delivered,2022-09-28T07:49:17,2020-03-30T07:44:21
5912,34517126,02/21/2023,03/02/2023,PLC,776b54b3-6cc1-47dc-9dfa-c78db8e96af3,83.32,"0054 Deborah Loaf
Riverastad, SC 46253",In Transit,2022-05-28T07:00:57,2022-07-12T01:26:47
5913,34524318,06/04/2023,06/11/2023,LLC,634b3544-c293-4b7e-b67f-17273caacc97,92.15,"53445 Todd Course Apt. 673
Jacksonshire, VT 38223",Cancelled,2020-02-05T19:40:39,2023-05-02T08:24:48
5914,34512780,10/14/2022,11/12/2022,PLC,8768e0f2-56b4-4319-ab44-824feef7c0a3,66.65,"PSC 1343, Box 1415
APO AA 70911",Shipped,2022-06-28T05:47:16,2021-02-22T01:20:22
5915,34513327,11/24/2022,11/27/2022,Group,de094b8e-74b1-467a-a9d9-a1aa72aeeba8,53.45,"3485 Ramsey Meadow Suite 831
South Morgan, PA 13179",In Transit,2021-06-06T07:42:50,2021-12-14T17:11:39
5916,34528719,03/14/2023,03/29/2023,PLC,f20fe2d9-e0d8-4ffb-a64b-3bea2a531230,25.24,"1564 Joseph Throughway
New Richard, WI 63877",Delivered,2021-03-26T10:40:08,2021-05-13T15:27:02
5917,34520183,10/23/2022,11/11/2022,and Sons,5736563c-865e-481f-a3e0-06eacd0d3b84,55.55,"4934 John Canyon Apt. 590
West Jenniferland, IA 15248",Delivered,2022-06-16T04:13:20,2020-02-09T22:09:09
5918,34521531,12/27/2022,01/16/2023,LLC,79588817-b452-49b9-bee4-507b927ebc5a,76.67,"017 Cooper Corner Suite 136
West Cassieview, GA 58312",Cancelled,2021-10-07T03:34:24,2022-03-27T07:32:53
5919,34515374,05/15/2023,06/06/2023,and Sons,64457784-40d5-4551-8e77-80b8dcc9afeb,22.28,"370 George Dale
Port Patrick, TX 89840",In Transit,2023-02-02T14:55:39,2022-11-10T02:42:57
